1 , 天戲 , 大德瑪西亞子民 、qq710467272 , 吉林大学 , 216.78 , 2015-07-09 
2 , 爱萝莉真是太好了 , LeeZz 、o_ochao 、老坛酸菜 , 北京理工大学 , 214.88 , 2015-07-11 
3  , 海南芒果 , Mammoth 、大苹果 , 华中科技大学 , 214.43 , 2015-07-11 
4  , JQKA , JQKA , 华中科技大学 , 213.74 , 2015-07-10 
5  , 还是要好好学习啊 , 雪伦 , 哈尔滨工业大学 , 212.87 , 2015-07-09 
6  , 酸辣紫菜泡面 , Dataer , 北京邮电大学 , 212.84 , 2015-07-10 
7 , Sicily , KevinNing , 清华大学 , 212.57 , 2015-07-09 
8 , ShenYangHot , TreeNewBee 、yude , 天津大学 , 212.56 , 2015-07-11 
9 , come on yyy , 木木 、xzlycandy 、风轻 , 中国科学技术大学 , 211.34 , 2015-07-10 
10 , 三只熊 , 旋风小子 、大熊星座 、rocklee , 哈尔滨工业大学 , 210.57 , 2015-07-09 
11 , 黑风双煞 , wjrenwh 、wjcajhp , 北京邮电大学 , 208.89 , 2015-07-10 
12 , Lucky Loser , Shadow1992 、ZakiW 、freeshire , 南京航空航天大学 , 208.31 , 2015-07-10 
13 , qqqqq , teldrassil 、PhillipHu 、疾风驰宇 , 东南大学 , 207.28 , 2015-07-10 
14 , 樱园的玻尔兹曼机 , bigdataminer 、邪魅酷霸拽的花伦哥哥 、luke , 武汉大学 , 207.04 , 2015-07-06 
15  , scrapinghub , ddd , 其它-国防科学技术大学 , 206.63 , 2015-07-11 
16  , kabujinuo , kabujinuo , 香港科技大学 , 206.61 , 2015-07-11 
17  , 不要太在意名字 , 小胖子要减肥 、若尘 、Hi , 杭州电子科技大学 , 205.96 , 2015-07-11 
18  , 资深菜鸟 , kennyou 、慕》CS》岩 、chengzi , 桂林电子科技大学 , 205.84 , 2015-07-10 
19  , Resolution , F_eng 、realizing , 中国科学院 , 205.69 , 2015-07-10 
20  , 你猜宇宙有几维？ , eleven-dimension 、大数据有多大 、小豆子 , 北京邮电大学 , 205.40 , 2015-07-09 
21  , 博哥的小风车 , youknow 、vice顺子 , 北京邮电大学 , 205.06 , 2015-07-11 
22  , fighting! , week , 无 , 204.91 , 2015-07-09 
23 , 香菜 , 我是香菜啦啦啦 , 兰州大学 , 204.41 , 2015-07-11 
24  , LogHorizon , LogHorizon , 电子科技大学 , 204.05 , 2015-07-10 
25  , 古韵遗风 , 遗风点点 , 中国科学院 , 203.52 , 2015-07-10 
26  , Dimension of Curiosity , DOC 、小南瓜 、nishizhen , 北京航空航天大学 , 203.22 , 2015-07-08 
27  , J , Jackie 、绿皮火车 , 桂林电子科技大学 , 202.61 , 2015-07-07 
28  , 飞猪 , 飞猪 , 南京航空航天大学 , 202.57 , 2015-07-05 
29  , ZZZZZ , ZLAKE , 香港科技大学 , 202.25 , 2015-07-08 
30  , zhcgb , chengzidepp , 云南农大 , 202.13 , 2015-07-09 
31  , 四季豆 , Kobian 、CLIO , 北京邮电大学 , 202.13 , 2015-07-08 
32  , JideQian , Jide 、ReadMe 、CG , 中国科学院 , 201.69 , 2015-07-11 
33  , Thanos , Optimus 、cocoa 、St.Young , 中国科学院 , 201.49 , 2015-07-09 
34  , SixFish , 宝宝鱼 、sixgod 、Bruce_L , 中国科学院 , 200.89 , 2015-07-05 
35  , 小芒果 , Swen , 北京航空航天大学 , 200.88 , 2015-07-11 
36  , datahacker , 金陵书生 、笨笨2 , 南京邮电大学 , 200.82 , 2015-07-11 
37  , 以上成绩作废 , tianchidasai , 电子科技大学 , 200.52 , 2015-07-09 
38  , 锦瑟 , Josh 、锦瑟无端 , 中国科学院 , 199.91 , 2015-07-09 
39  , Tea , 方硕 , 华南理工大学 , 199.83 , 2015-07-08 
40  , 花样姐姐 , 不点 、游弋的蔷薇 、守望者 , 北京邮电大学 , 199.82 , 2015-07-11 
41  , runningteam , 会长 、竹韵潇潇 、monologue , 东南大学 , 199.68 , 2015-07-03 
42  , chelseayuan , chelseayuan , 浙江大学 , 199.47 , 2015-07-10 
43  , 每天早起吃早餐 , forest , 哈尔滨工业大学 , 199.35 , 2015-07-03 
44  , stephanieleong , Andos 、Stephanie 、kangkona , 中国科学技术大学 , 199.32 , 2015-07-03 
45  , 2加2 , 2加2 , 西安电子科技大学 , 199.14 , 2015-07-11 
46  , 我是只小小小菜鸟 , 逝水无痕114 , 电子科技大学 , 199.07 , 2015-07-10 
47  , 小博士是傻逼2 , 萨尔多瓦特斯 , 阜阳师范 , 199.04 , 2015-07-11 
48  , Big Dipper , johnsenxu 、闪电电电 、itudou , 北京邮电大学 , 198.64 , 2015-07-11 
49  , BIT_STAT_PHD , k风 , 北京理工大学 , 198.64 , 2015-07-11 
50  , two_little_pigs , carrie , 同济大学 , 198.64 , 2015-07-10 
51  , AC哥哥 , AC哥哥 , 浙江大学 , 198.46 , 2015-07-10 
52  , 桐花雨 , 枫言风语 、喜欢猫猫的鱼 、桐花 , 北京邮电大学 , 198.09 , 2015-07-11 
53  , 华哥爱食chocolate , 华哥爱食chocolate , 广东药学院 , 197.88 , 2015-07-10 
54  , 娃姐俾只青蛙捉住啦 , 华华 , 哈尔滨工业大学 , 197.84 , 2015-07-09 
55  , S.P.Q.R , Achilles 、MenGo 、Lucifer , 中国科学技术大学 , 197.69 , 2015-07-04 
56  , NewType , 安麒 、Deborah , 广州视源电子科技股份有限公司 , 197.62 , 2015-07-11 
57  , 这个团队的名字叫 , miracle 、EvanChen , 上海交通大学 , 197.59 , 2015-07-09 
58  , 命悬一线 , csguru 、橡皮乱飞 、XinGe , Overseas-Univer... , 197.40 , 2015-07-10 
59  , qianjiye.de , Jiye 、HeanJean 、Lancer , 重庆大学 , 197.30 , 2015-07-11 
60  , 天池蜗牛 , 乔木006 、广州Abel , 广东工业大学 , 197.25 , 2015-07-07 
61  , day day up , Victor锋 、xqqzxy , 中国科学院 , 197.19 , 2015-07-10 
62  , ZJUer_不惧风雨 , marnuster 、舒小雨 , 浙江大学 , 197.10 , 2015-07-09 
63  , 静水流深123 , 静水流深 , 广西师范大学 , 196.54 , 2015-07-11 
64  , 我蛤依旧笑春风 , littlehorsebrother , 南京理工 , 196.26 , 2015-07-08 
65  , Duang~Duang , Duang~Duang , 华中科技大学 , 195.78 , 2015-07-11 
66  , 北冰洋 , 北极熊 , 北京邮电大学 , 195.69 , 2015-07-10 
67  , stackoverflow , Nothrow 、freedom 、SegmentFault , 杭州电子科技大学 , 195.45 , 2015-07-08 
68  , 不要怕！是技术性调整！不要怕！ , 城寒 、SIDIG 、pklfz , 北京邮电大学 , 195.13 , 2015-07-09 
